INTLDES,NORAD_CAT_ID,OBJECT_TYPE,SATNAME,COUNTRY,LAUNCH,SITE,DECAY,PERIOD,INCLINATION,APOGEE,PERIGEE,COMMENT,COMMENTCODE,RCSVALUE,RCS_SIZE,FILE,LAUNCH_YEAR,LAUNCH_NUM,LAUNCH_PIECE,CURRENT,OBJECT_NAME,OBJECT_ID,OBJECT_NUMBER
"1981-100C","12889","ROCKET BODY","THOR DELTA 1 R/B","US","1981-10-06","AFWTR","","118.23","99.87","2652","551","","","0","LARGE","6824","1981","100","C","Y","THOR DELTA 1 R/B","1981-100C","12889"
"1981-100B","12888","PAYLOAD","OSCAR 9 (UoSAT 1)","UK","1981-10-06","AFWTR","1989-10-13","87.31","97.51","147","135","","","0","LARGE","5942","1981","100","B","Y","OSCAR 9 (UoSAT 1)","1981-100B","12888"
"1981-100A","12887","PAYLOAD","SME","US","1981-10-06","AFWTR","1991-03-05","87.98","97.56","179","170","","","0","LARGE","5942","1981","100","A","Y","SME","1981-100A","12887"
"1981-093H","12885","DEBRIS","CZ-2B DEB","PRC","1981-09-19","JSC","1982-05-20","88.54","59.54","245","160","","","0","LARGE","5942","1981","93","H","Y","CZ-2B DEB","1981-093H","12885"
"1981-098B","12880","ROCKET BODY","SL-14 R/B","CIS","1981-09-30","PKMTR","","115.86","82.60","1501","1489","","","0","LARGE","6824","1981","98","B","Y","SL-14 R/B","1981-098B","12880"
"1981-098A","12879","PAYLOAD","COSMOS 1312","CIS","1981-09-30","PKMTR","","115.91","82.60","1502","1491","","","0","LARGE","6824","1981","98","A","Y","COSMOS 1312","1981-098A","12879"
"1981-090G","12877","DEBRIS","COSMOS 1307 DEB","CIS","1981-09-15","PKMTR","1982-02-04","87.61","72.85","163","149","","","0","LARGE","5942","1981","90","G","Y","COSMOS 1307 DEB","1981-090G","12877"
"1981-090D","12873","DEBRIS","COSMOS 1307 DEB","CIS","1981-09-15","PKMTR","1981-10-15","89.12","72.87","245","217","","","0","LARGE","1","1981","90","D","Y","COSMOS 1307 DEB","1981-090D","12873"
"1981-097B","12872","ROCKET BODY","SL-8 R/B","CIS","1981-09-28","PKMTR","1983-02-16","87.51","82.91","158","145","","","0","LARGE","1","1981","97","B","Y","SL-8 R/B","1981-097B","12872"
"1981-097A","12871","PAYLOAD","COSMOS 1311","CIS","1981-09-28","PKMTR","1983-08-28","87.21","82.90","146","127","","","0","LARGE","5942","1981","97","A","Y","COSMOS 1311","1981-097A","12871"
"1981-096A","12855","PAYLOAD","SBS 2","US","1981-09-24","AFETR","","1438.15","14.16","35833","35821","","","0","LARGE","6826","1981","96","A","Y","SBS 2","1981-096A","12855"
"1981-095B","12853","ROCKET BODY","SL-8 R/B","CIS","1981-09-23","PKMTR","1983-09-17","87.16","65.79","141","127","","","0","LARGE","1","1981","95","B","Y","SL-8 R/B","1981-095B","12853"
"1981-095A","12852","PAYLOAD","COSMOS 1310","CIS","1981-09-23","PKMTR","1989-04-03","87.76","65.79","170","157","","","0","LARGE","5942","1981","95","A","Y","COSMOS 1310","1981-095A","12852"
"1981-061F","12851","ROCKET BODY","SL-12 R/B(2)","CIS","1981-06-26","TTMTR","","1425.64","11.91","35611","35552","","","0","LARGE","6826","1981","61","F","Y","SL-12 R/B(2)","1981-061F","12851"
"1981-069F","12850","ROCKET BODY","SL-12 R/B(2)","CIS","1981-07-30","TTMTR","","1473.93","13.83","36604","36443","","","0","LARGE","6825","1981","69","F","Y","SL-12 R/B(2)","1981-069F","12850"
"1981-094B","12849","ROCKET BODY","SL-14 R/B","CIS","1981-09-21","PKMTR","","106.63","82.49","1742","400","","","0","LARGE","6824","1981","94","B","Y","SL-14 R/B","1981-094B","12849"
"1981-094A","12848","PAYLOAD","AUREOLE 3","FR","1981-09-21","PKMTR","","101.11","82.48","1241","382","","","0","LARGE","6824","1981","94","A","Y","AUREOLE 3","1981-094A","12848"
"1981-093E","12846","ROCKET BODY","CZ-2B R/B","PRC","1981-09-19","JSC","1983-04-10","87.43","59.39","162","133","","","0","LARGE","1","1981","93","E","Y","CZ-2B R/B","1981-093E","12846"
"1981-093D","12845","PAYLOAD","SJ-2B","PRC","1981-09-19","JSC","1982-08-17","87.72","59.39","184","139","","","0","LARGE","1","1981","93","D","Y","SJ-2B","1981-093D","12845"
"1981-093B","12843","PAYLOAD","SJ-2A","PRC","1981-09-19","JSC","1982-10-06","87.59","59.37","173","137","","","0","LARGE","1","1981","93","B","Y","SJ-2A","1981-093B","12843"
"1981-091B","12836","ROCKET BODY","SL-8 R/B","CIS","1981-09-18","PKMTR","","104.61","82.92","993","960","","","0","LARGE","6816","1981","91","B","Y","SL-8 R/B","1981-091B","12836"
"1981-091A","12835","PAYLOAD","COSMOS 1308","CIS","1981-09-18","PKMTR","","104.70","82.92","1001","959","","","0","LARGE","6824","1981","91","A","Y","COSMOS 1308","1981-091A","12835"
"1980-057F","12834","DEBRIS","COSMOS 1191 DEB","CIS","1980-07-02","PKMTR","","719.06","66.96","35226","5192","","","0","LARGE","6826","1980","57","F","Y","COSMOS 1191 DEB","1980-057F","12834"
"1981-089A","12828","PAYLOAD","COSMOS 1306","CIS","1981-09-14","TTMTR","1982-07-16","92.41","64.94","405","380","","","0","LARGE","5942","1981","89","A","Y","COSMOS 1306","1981-089A","12828"
"1981-088F","12827","ROCKET BODY","SL-6 R/B(2)","CIS","1981-09-11","PKMTR","","262.39","63.38","13329","1068","","","0","LARGE","6824","1981","88","F","Y","SL-6 R/B(2)","1981-088F","12827"
"1981-088A","12818","PAYLOAD","COSMOS 1305","CIS","1981-09-11","PKMTR","","263.70","63.23","13567","920","","","0","LARGE","6824","1981","88","A","Y","COSMOS 1305","1981-088A","12818"
"1980-057E","12817","DEBRIS","COSMOS 1191 DEB","CIS","1980-07-02","PKMTR","","720.70","65.37","36547","3951","","","0","LARGE","6823","1980","57","E","Y","COSMOS 1191 DEB","1980-057E","12817"
"1981-076C","12810","ROCKET BODY","N-2 R/B(2)","JPN","1981-08-10","TNSTA","1990-11-23","88.84","28.41","316","119","","","0","LARGE","5942","1981","76","C","Y","N-2 R/B(2)","1981-076C","12810"
"1981-087B","12804","ROCKET BODY","SL-8 R/B","CIS","1981-09-04","PKMTR","","103.65","82.93","961","901","","","0","LARGE","6817","1981","87","B","Y","SL-8 R/B","1981-087B","12804"
"1981-087A","12803","PAYLOAD","COSMOS 1304","CIS","1981-09-04","PKMTR","","103.79","82.93","971","904","","","0","LARGE","6824","1981","87","A","Y","COSMOS 1304","1981-087A","12803"
"1981-084B","12792","ROCKET BODY","SL-8 R/B","CIS","1981-08-28","PKMTR","","100.17","74.03","776","757","","","0","LARGE","6824","1981","84","B","Y","SL-8 R/B","1981-084B","12792"
"1981-084A","12791","PAYLOAD","COSMOS 1302","CIS","1981-08-28","PKMTR","","100.41","74.03","792","765","","","0","LARGE","6823","1981","84","A","Y","COSMOS 1302","1981-084A","12791"
"1981-083A","12788","PAYLOAD","COSMOS 1301","CIS","1981-08-27","PKMTR","1981-09-10","89.91","82.31","274","265","","","0","LARGE","1","1981","83","A","Y","COSMOS 1301","1981-083A","12788"
"1981-012C","12787","ROCKET BODY","N-2 R/B(2)","JPN","1981-02-11","TNSTA","","356.59","28.17","20317","241","","","0","LARGE","6826","1981","12","C","Y","N-2 R/B(2)","1981-012C","12787"
"1981-082B","12786","ROCKET BODY","SL-14 R/B","CIS","1981-08-24","PKMTR","","96.99","82.49","628","601","","","0","LARGE","6824","1981","82","B","Y","SL-14 R/B","1981-082B","12786"
"1981-082A","12785","PAYLOAD","COSMOS 1300","CIS","1981-08-24","PKMTR","","94.90","82.50","515","513","","","0","LARGE","6824","1981","82","A","Y","COSMOS 1300","1981-082A","12785"
"1978-118D","12784","ROCKET BODY","SL-12 R/B(AUX MOTOR)","CIS","1978-12-19","TTMTR","1979-08-01","97.61","46.66","1158","131","","","0","LARGE","1","1978","118","D","Y","SL-12 R/B(AUX MOTOR)","1978-118D","12784"
"1981-081A","12783","PAYLOAD","COSMOS 1299","CIS","1981-08-24","TTMTR","","103.94","65.11","966","924","","","0","LARGE","6824","1981","81","A","Y","COSMOS 1299","1981-081A","12783"
"1981-073B","12778","ROCKET BODY","ATLAS CENTAUR R/B","US","1981-08-06","AFETR","1983-04-16","91.94","26.32","624","115","","","0","LARGE","1","1981","73","B","Y","ATLAS CENTAUR R/B","1981-073B","12778"
"1981-078A","12687","PAYLOAD","COSMOS 1296","CIS","1981-08-13","PKMTR","1981-09-13","88.48","67.12","251","147","","","0","LARGE","1","1981","78","A","Y","COSMOS 1296","1981-078A","12687"
"1981-077B","12682","ROCKET BODY","SL-8 R/B","CIS","1981-08-12","PKMTR","","104.46","82.92","995","943","","","0","LARGE","6824","1981","77","B","Y","SL-8 R/B","1981-077B","12682"
"1981-077A","12681","PAYLOAD","COSMOS 1295","CIS","1981-08-12","PKMTR","","104.62","82.92","1008","945","","","0","LARGE","6817","1981","77","A","Y","COSMOS 1295","1981-077A","12681"
"1981-071D","12680","ROCKET BODY","SL-6 R/B(2)","CIS","1981-08-04","PKMTR","","722.80","66.52","36076","4526","","","0","LARGE","6826","1981","71","D","Y","SL-6 R/B(2)","1981-071D","12680"
"1981-070E","12679","ROCKET BODY","DELTA 1 R/B(2)","US","1981-08-03","AFWTR","","408.71","90.14","23246","485","","","0","LARGE","6825","1981","70","E","Y","DELTA 1 R/B(2)","1981-070E","12679"
"1981-076A","12677","PAYLOAD","HIMAWARI 2 (GMS 2)","JPN","1981-08-10","TNSTA","","1446.54","13.30","36035","35946","","","0","LARGE","6825","1981","76","A","Y","HIMAWARI 2 (GMS 2)","1981-076A","12677"
"1981-075B","12646","ROCKET BODY","SL-3 R/B","CIS","1981-08-07","PKMTR","","101.70","81.22","889","790","","","0","LARGE","6824","1981","75","B","Y","SL-3 R/B","1981-075B","12646"
"1981-075A","12645","PAYLOAD","INTERCOSMOS 22","CIS","1981-08-07","PKMTR","","101.53","81.22","877","785","","","0","LARGE","6824","1981","75","A","Y","INTERCOSMOS 22","1981-075A","12645"
"1981-074J","12644","ROCKET BODY","SL-8 R/B","CIS","1981-08-06","PKMTR","","117.46","74.03","1670","1463","","","0","LARGE","6810","1981","74","J","Y","SL-8 R/B","1981-074J","12644"
"1981-073A","12635","PAYLOAD","FLTSATCOM 5","US","1981-08-06","AFETR","","1460.37","18.74","36295","36225","","","0","LARGE","6826","1981","73","A","Y","FLTSATCOM 5","1981-073A","12635"
"1981-072A","12631","PAYLOAD","COSMOS 1286","CIS","1981-08-04","TTMTR","1982-10-16","88.85","64.99","227","208","","","0","LARGE","5942","1981","72","A","Y","COSMOS 1286","1981-072A","12631"
"1981-071C","12630","ROCKET BODY","SL-6 R/B(1)","CIS","1981-08-04","PKMTR","1981-09-01","87.80","62.82","189","143","","","0","LARGE","1","1981","71","C","Y","SL-6 R/B(1)","1981-071C","12630"
"1981-070D","12628","DEBRIS","DELTA 1 DEB","US","1981-08-03","AFWTR","1982-03-17","87.54","89.90","165","140","","","0","LARGE","5942","1981","70","D","Y","DELTA 1 DEB","1981-070D","12628"
"1981-071A","12627","PAYLOAD","COSMOS 1285","CIS","1981-08-04","PKMTR","","727.08","68.33","35183","5629","","","0","LARGE","6826","1981","71","A","Y","COSMOS 1285","1981-071A","12627"
"1981-070C","12626","ROCKET BODY","DELTA 1 R/B(1)","US","1981-08-03","AFWTR","1988-11-23","87.25","89.77","143","134","","","0","LARGE","5942","1981","70","C","Y","DELTA 1 R/B(1)","1981-070C","12626"
"1981-070B","12625","PAYLOAD","DYNAMICS EXPLORER 2","US","1981-08-03","AFWTR","1983-02-19","87.56","89.90","168","139","","","0","LARGE","5942","1981","70","B","Y","DYNAMICS EXPLORER 2","1981-070B","12625"
"1981-070A","12624","PAYLOAD","DYNAMICS EXPLORER 1","US","1981-08-03","AFWTR","","408.52","90.13","23248","470","","","0","LARGE","6826","1981","70","A","Y","DYNAMICS EXPLORER 1","1981-070A","12624"
"1981-069A","12618","PAYLOAD","RADUGA 9","CIS","1981-07-30","TTMTR","","1437.16","12.43","35826","35789","","","0","LARGE","6826","1981","69","A","Y","RADUGA 9","1981-069A","12618"
"1981-068B","12617","ROCKET BODY","SL-4 R/B","CIS","1981-07-29","PKMTR","1981-07-31","87.46","82.34","165","133","","","0","LARGE","5942","1981","68","B","Y","SL-4 R/B","1981-068B","12617"
"1981-061E","12604","ROCKET BODY","SL-12 R/B(AUX MOTOR)","CIS","1981-06-26","TTMTR","1983-09-12","93.50","46.36","785","107","","","0","LARGE","5942","1981","61","E","Y","SL-12 R/B(AUX MOTOR)","1981-061E","12604"
"1981-064E","12602","DEBRIS","COSMOS 1281 DEB","CIS","1981-07-07","PKMTR","1981-12-09","88.34","72.81","199","186","","","0","LARGE","1","1981","64","E","Y","COSMOS 1281 DEB","1981-064E","12602"
"1981-064C","12600","DEBRIS","COSMOS 1281 DEB","CIS","1981-07-07","PKMTR","1981-08-20","89.93","72.83","272","270","","","0","LARGE","1","1981","64","C","Y","COSMOS 1281 DEB","1981-064C","12600"
"1981-067A","12598","PAYLOAD","COSMOS 1283","CIS","1981-07-17","PKMTR","1981-07-31","91.49","82.34","372","324","","","0","LARGE","5942","1981","67","A","Y","COSMOS 1283","1981-067A","12598"
"1981-062D","12590","DEBRIS","COSMOS 1279 DEB","CIS","1981-07-01","TTMTR","1981-12-20","87.46","70.34","153","145","","","0","LARGE","1","1981","62","D","Y","COSMOS 1279 DEB","1981-062D","12590"
"1981-066A","12588","PAYLOAD","COSMOS 1282","CIS","1981-07-15","TTMTR","1981-08-14","89.33","64.89","324","159","","","0","LARGE","1","1981","66","A","Y","COSMOS 1282","1981-066A","12588"
"1981-065C","12587","ROCKET BODY","SL-3 R/B(DUPLICATE)","CIS","1981-07-10","TTMTR","1981-10-07","97.60","97.90","661","626","","4","0","LARGE","5942","1981","65","C","Y","SL-3 R/B(DUPLICATE)","1981-065C","12587"
"1981-065B","12586","ROCKET BODY","SL-3 R/B","CIS","1981-07-10","TTMTR","","95.34","97.57","547","523","","","0","LARGE","6824","1981","65","B","Y","SL-3 R/B","1981-065B","12586"
"1981-065A","12585","PAYLOAD","METEOR PRIRODA","CIS","1981-07-10","TTMTR","","94.66","97.50","513","491","","","0","LARGE","6824","1981","65","A","Y","METEOR PRIRODA","1981-065A","12585"
"1981-056J","12574","DEBRIS","COSMOS 1277 DEB","CIS","1981-06-17","TTMTR","1981-12-12","87.21","70.36","142","130","","","0","LARGE","1","1981","56","J","Y","COSMOS 1277 DEB","1981-056J","12574"
"1981-061A","12564","PAYLOAD","EKRAN 7","CIS","1981-06-26","TTMTR","","1435.27","12.39","35806","35735","","","0","LARGE","6826","1981","61","A","Y","EKRAN 7","1981-061A","12564"
"1981-060D","12563","ROCKET BODY","SL-6 R/B(2)","CIS","1981-06-24","PKMTR","1992-06-03","89.97","63.56","461","85","","","0","LARGE","1","1981","60","D","Y","SL-6 R/B(2)","1981-060D","12563"
"1981-057D","12562","ROCKET BODY","ARIANE 1 R/B","ESA","1981-06-19","FRGUI","1991-01-16","93.55","10.27","769","127","","","0","LARGE","5942","1981","57","D","Y","ARIANE 1 R/B","1981-057D","12562"
"1981-058D","12561","ROCKET BODY","SL-6 R/B(2)","CIS","1981-06-19","PKMTR","2013-06-10","90.76","62.25","532","91","","","0","LARGE","5942","1981","58","D","Y","SL-6 R/B(2)","1981-058D","12561"
"1981-060C","12558","DEBRIS","SL-6 PLAT","CIS","1981-06-24","PKMTR","1981-07-22","87.97","62.82","206","142","","","0","LARGE","5942","1981","60","C","Y","SL-6 PLAT","1981-060C","12558"
"1981-060B","12557","ROCKET BODY","SL-6 R/B(1)","CIS","1981-06-24","PKMTR","1981-08-05","87.97","62.79","196","152","","","0","LARGE","1","1981","60","B","Y","SL-6 R/B(1)","1981-060B","12557"
"1981-059A","12553","PAYLOAD","NOAA 7","US","1981-06-23","AFWTR","","101.60","99.10","843","826","","","0","LARGE","6824","1981","59","A","Y","NOAA 7","1981-059A","12553"
"1981-021D","12552","DEBRIS","COSMOS 1249 DEB (PELPS)","CIS","1981-03-05","TTMTR","1981-07-19","87.31","64.96","151","131","","","0","LARGE","1","1981","21","D","Y","COSMOS 1249 DEB (PELPS)","1981-021D","12552"
"1981-058C","12549","DEBRIS","SL-6 PLAT","CIS","1981-06-19","PKMTR","1981-07-29","88.10","62.80","207","154","","","0","LARGE","5942","1981","58","C","Y","SL-6 PLAT","1981-058C","12549"
"1981-058B","12548","ROCKET BODY","SL-6 R/B(1)","CIS","1981-06-19","PKMTR","1981-07-28","87.64","62.81","172","144","","","0","LARGE","1","1981","58","B","Y","SL-6 R/B(1)","1981-058B","12548"
"1981-058A","12547","PAYLOAD","COSMOS 1278","CIS","1981-06-19","PKMTR","2000-09-02","89.18","62.73","404","63","","","0","LARGE","5942","1981","58","A","Y","COSMOS 1278","1981-058A","12547"
"1981-057C","12546","PAYLOAD","CAT 3","ESA","1981-06-19","FRGUI","","362.68","10.20","20744","193","","","0","LARGE","6824","1981","57","C","Y","CAT 3","1981-057C","12546"
"1981-057B","12545","PAYLOAD","APPLE","IND","1981-06-19","FRGUI","","1439.41","12.73","35939","35764","","","0","LARGE","6826","1981","57","B","Y","APPLE","1981-057B","12545"
"1981-057A","12544","PAYLOAD","METEOSAT 2","ESA","1981-06-19","FRGUI","","1458.61","14.45","36380","36073","","","0","LARGE","6826","1981","57","A","Y","METEOSAT 2","1981-057A","12544"
"1981-056A","12520","PAYLOAD","COSMOS 1277","CIS","1981-06-17","TTMTR","1981-07-02","92.29","70.40","416","358","","","0","LARGE","5942","1981","56","A","Y","COSMOS 1277","1981-056A","12520"
"1981-054E","12519","ROCKET BODY","SL-6 R/B(2)","CIS","1981-06-09","PKMTR","1999-04-30","87.50","61.82","207","94","","","0","LARGE","5942","1981","54","E","Y","SL-6 R/B(2)","1981-054E","12519"
"1981-054A","12512","PAYLOAD","MOLNIYA 3-16","CIS","1981-06-09","PKMTR","1998-02-10","88.60","62.14","339","71","","","0","LARGE","5942","1981","54","A","Y","MOLNIYA 3-16","1981-054A","12512"
"1981-053B","12508","ROCKET BODY","SL-8 R/B","CIS","1981-06-04","PKMTR","","104.62","82.96","1004","950","","","0","LARGE","6824","1981","53","B","Y","SL-8 R/B","1981-053B","12508"
"1981-047G","12506","DEBRIS","COSMOS 1272 DEB","CIS","1981-05-21","TTMTR","1981-07-06","89.06","70.38","237","219","","","0","LARGE","5942","1981","47","G","Y","COSMOS 1272 DEB","1981-047G","12506"
"1981-053A","12504","PAYLOAD","COSMOS 1275","CIS","1981-06-04","PKMTR","","104.78","82.96","1014","954","","","0","LARGE","6810","1981","53","A","Y","COSMOS 1275","1981-053A","12504"
"1981-047D","12498","DEBRIS","COSMOS 1272 DEB","CIS","1981-05-21","TTMTR","1981-11-24","87.09","70.35","137","124","","","0","LARGE","5942","1981","47","D","Y","COSMOS 1272 DEB","1981-047D","12498"
"1981-050B","12497","ROCKET BODY","ATLAS CENTAUR R/B","US","1981-05-23","AFETR","","174.95","23.94","7655","313","","","0","LARGE","6824","1981","50","B","Y","ATLAS CENTAUR R/B","1981-050B","12497"
"1981-052A","12495","PAYLOAD","COSMOS 1274","CIS","1981-06-03","PKMTR","1981-07-03","89.17","67.14","314","153","","","0","LARGE","1","1981","52","A","Y","COSMOS 1274","1981-052A","12495"
"1977-097DJ","12489","DEBRIS","SALYUT 6 DEB","CIS","1977-09-29","TTMTR","1981-10-07","87.53","51.61","157","147","","","0","LARGE","5942","1977","97","DJ","Y","SALYUT 6 DEB","1977-097DJ","12489"
"1980-047T","12482","DEBRIS","COSMOS 1186 DEB","CIS","1980-06-06","PKMTR","1981-09-27","92.40","74.01","405","379","","","0","LARGE","6213","1980","47","T","Y","COSMOS 1186 DEB","1980-047T","12482"
"1981-050A","12474","PAYLOAD","INTELSAT 501","ITSO","1981-05-23","AFETR","","1456.69","14.63","36215","36162","","","0","LARGE","6826","1981","50","A","Y","INTELSAT 501","1981-050A","12474"
"1981-049B","12473","ROCKET BODY","DELTA 1 R/B(1)","US","1981-05-22","AFETR","1981-09-08","96.29","28.10","1015","147","","","0","LARGE","1","1981","49","B","Y","DELTA 1 R/B(1)","1981-049B","12473"
"1981-049A","12472","PAYLOAD","GOES 5","US","1981-05-22","AFETR","","1435.50","13.78","35799","35751","","","0","LARGE","6825","1981","49","A","Y","GOES 5","1981-049A","12472"
"1980-104E","12471","ROCKET BODY","SL-12 R/B(2)","CIS","1980-12-26","TTMTR","","1420.95","11.53","35613","35366","","","0","LARGE","6826","1980","104","E","Y","SL-12 R/B(2)","1980-104E","12471"
"1981-048A","12469","PAYLOAD","COSMOS 1273","CIS","1981-05-22","PKMTR","1981-06-04","88.56","82.33","209","198","","","0","LARGE","1","1981","48","A","Y","COSMOS 1273","1981-048A","12469"
"1981-047A","12466","PAYLOAD","COSMOS 1272","CIS","1981-05-21","TTMTR","1981-06-04","92.32","70.39","415","362","","","0","LARGE","1","1981","47","A","Y","COSMOS 1272","1981-047A","12466"
"1981-046B","12465","ROCKET BODY","SL-3 R/B","CIS","1981-05-19","PKMTR","","95.09","81.24","547","499","","","0","LARGE","6824","1981","46","B","Y","SL-3 R/B","1981-046B","12465"
"1981-046A","12464","PAYLOAD","COSMOS 1271","CIS","1981-05-19","PKMTR","2013-05-03","87.19","81.16","141","130","","","0","LARGE","5942","1981","46","A","Y","COSMOS 1271","1981-046A","12464"
"1981-045A","12461","PAYLOAD","COSMOS 1270","CIS","1981-05-18","TTMTR","1981-06-17","89.41","64.84","339","152","","","0","LARGE","1","1981","45","A","Y","COSMOS 1270","1981-045A","12461"
"1981-044B","12460","ROCKET BODY","SCOUT G-1 R/B","US","1981-05-15","AFWTR","1982-04-17","87.67","90.09","172","147","","","0","LARGE","5942","1981","44","B","Y","SCOUT G-1 R/B","1981-044B","12460"
"1981-044A","12458","PAYLOAD","NOVA 1","US","1981-05-15","AFWTR","","108.84","89.94","1185","1162","","","0","LARGE","6824","1981","44","A","Y","NOVA 1","1981-044A","12458"
"1981-043B","12457","ROCKET BODY","SL-3 R/B","CIS","1981-05-14","PKMTR","","102.33","81.27","913","825","","","0","LARGE","6826","1981","43","B","Y","SL-3 R/B","1981-043B","12457"
"1981-043A","12456","PAYLOAD","METEOR 2-7","CIS","1981-05-14","PKMTR","","102.10","81.27","892","824","","","0","LARGE","6824","1981","43","A","Y","METEOR 2-7","1981-043A","12456"
"1980-081F","12447","ROCKET BODY","SL-12 R/B(2)","CIS","1980-10-05","TTMTR","","1440.34","12.18","35908","35832","","","0","LARGE","6826","1980","81","F","Y","SL-12 R/B(2)","1980-081F","12447"
